"District","Ward","Village","Village.2002","UTM.Easting","UTM.Northing","Biter.ID","ID","Species","Other.species","Owner","Suspect","Rabid","Vaccination","Date.bitten.known","Date.bitten","Date.bitten.uncertainty","Symptoms.started.known","Symptoms.started","Symptoms.started.accuracy","Incubation.period","Incubation.period.units","Infectious.period","Infectious.period.units","Outcome","Action","Lateral.flow.test","Lateral.flow.test.date","Carnivore","Duplicated","month","day"
"Serengeti","Rung'abure","Nyamerama","Nyamerama",681693.983661889,9805717.40575823,354,353,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-11-28,"0","true",2003-12-12,"0",14,"Day",2,"Day","Killed","Not applicable","","",TRUE,FALSE,24,711
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",672368.593947962,9809579.35699574,3508,3530,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-08-23,"0","true",2007-09-15,"+/- 7 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,69,2084
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",673671.283926349,9810170.69562278,3508,3531,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-08-23,"0","true",2007-11-28,"0",97,"Day",NA,"","Died","Not applicable","","",TRUE,FALSE,71,2158
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",672895.017832878,9810151.61033322,3508,3532,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-08-23,"0","true",2007-11-25,"+/- 7 days",NA,"",9,"Day","Died","Not applicable","","",TRUE,FALSE,71,2155
"Serengeti","Kebanchebanche","Sogoti","Sogoti",671818.200932671,9816963.00039686,0,3534,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-11-22,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,35,1057
"Serengeti","Kebanchebanche","Sogoti","Sogoti",672359.685600239,9817158.79847362,0,3536,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2007-11-05,"+/- 7 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,71,2135
"Serengeti","Kebanchebanche","Sogoti","Sogoti",672784.859317324,9816747.34635159,3536,3537,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-11-05,"+/- 7 days","true",2007-12-25,"+/- 7 days",NA,"",2,"Day","Killed","Buried","","",TRUE,FALSE,72,2185
"Serengeti","Kebanchebanche","Sogoti","Sogoti",675044.454115486,9817819.35734065,3541,3539,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-02-21,"0","true",2008-03-05,"0",13,"Day",NA,"","Killed","Thrown","","",TRUE,FALSE,75,2256
"Serengeti","Rung'abure","Nyamerama","Nyamerama",681587.205187364,9805571.79015445,0,354,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-11-28,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,23,697
"Serengeti","Kebanchebanche","Sogoti","Sogoti",673542.177722287,9814892.33407606,3542,3541,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-02-17,"0","true",2008-02-21,"0",4,"Day",4,"Day","Killed","Not applicable","","",TRUE,FALSE,74,2243
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",673810.803440955,9810725.56727197,0,3547,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2007-04-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,64,1931
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",675005.957677119,9810207.76350846,3547,3548,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-04-15,"+/- 7 days","true",2007-04-25,"+/- 7 days",3,"Day",4,"Day","Disappeared","Not applicable","","",TRUE,FALSE,64,1941
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",673030.63314401,9810632.53630634,3508,3550,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-08-24,"0","true",2007-09-05,"+/- 7 days",1,"Week",3,"Day","Killed","Thrown","","",TRUE,FALSE,69,2074
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",672962.357798055,9811071.24167244,3508,3551,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-08-24,"0","true",2007-09-25,"+/- 7 days",1,"Month",3,"Day","Died","Thrown","","",TRUE,FALSE,69,2094
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",673063.913040326,9809995.32736544,0,3552,"Wildlife: Hyena","","Not applicable","Yes",TRUE,"Not applicable","false",NA,"","true",2008-03-15,"+/- 28 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,75,2266
"Serengeti","Natta","Makundusi","Makundusi",667828.00868334,9779897.53933264,0,3553,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2005-05-24,"0",NA,"",1,"Week","Died","Not applicable","","",TRUE,FALSE,41,1240
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",687599.606152503,9814454.57459313,0,3558,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2007-08-05,"+/- 7 days",NA,"",2,"Day","Disappeared","Not applicable","","",TRUE,FALSE,68,2043
"Serengeti","Mbalibali","Tamkeri","Tamkeri",697813.530373781,9804528.39838795,0,3559,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-01-16,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,73,2207
"Serengeti","Kisaka","Borenga","Borenga",670009.925917785,9830725.88769911,0,356,"Cat","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-11-30,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,23,699
"Serengeti","Mbalibali","Tamkeri","Tamkeri",697752.635948191,9804584.78046424,0,3563,"Wildlife: Honey badger","","Not applicable","Yes",TRUE,"Not applicable","false",NA,"","true",2008-03-05,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,75,2256
"Serengeti","Kisaka","Borenga","Borenga",669403.821222849,9831508.58421096,0,357,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2002-04-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,4,105
"Serengeti","Sedeco","Mbirikiri","Mbirikili",702151.880014025,9796714.4561789,0,3571,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2006-11-10,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,59,1775
"Serengeti","Mosongo","Kenokwe","Kenokwe",670239.581004052,9796932.55423714,0,3573,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-01-03,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,73,2194
"Serengeti","Mosongo","Kenokwe","Kenokwe",669902.871030184,9796233.77713288,3573,3574,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-01-03,"0","true",2008-01-15,"+/- 7 days",1,"Week",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,73,2206
"Serengeti","Mosongo","Kenokwe","Kenokwe",668488.694882242,9797618.71849903,0,3575,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-03-09,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,75,2260
"Serengeti","Kisaka","Borenga","Borenga",667647.762351703,9831239.03469877,1298,358,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-10-05,"+/- 7 days","true",2003-11-10,"0",40,"Day",NA,"","Killed","Buried","","",TRUE,FALSE,23,679
"Serengeti","Ring'wani","Kenyana","Kenyana",667039.613468957,9804819.24815928,0,3588,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2006-07-10,"0","false",NA,"",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,56,1680
"Serengeti","Nyamatare","Nyirongo","Nyirongo",663628.798354313,9799264.58190331,1556,3589,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-12-20,"0","true",2003-12-25,"+/- 7 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,24,724
"Serengeti","Rung'abure","Rung'abure","Rung'abure",677224.828697542,9811118.71309177,0,3590,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2007-06-25,"+/- 7 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,66,2002
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",674498.503852149,9809350.6549028,3590,3591,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-06-25,"+/- 7 days","true",2007-07-05,"+/- 7 days",11,"Day",NA,"","Killed","Buried","","",TRUE,FALSE,67,2012
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",672171.990277679,9810758.30602037,3508,3598,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-08-23,"0","true",2007-08-25,"+/- 7 days",1,"Week",NA,"","Died","Thrown","","",TRUE,FALSE,68,2063
"Serengeti","Geitasamo","Kegonga","Kegonga",686586.024775593,9800277.36922825,0,36,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-06-29,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,18,545
"Serengeti","Kisaka","Nyiboko","Nyiboko",666337.531915332,9829326.35873394,361,360,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-10-15,"+/- 28 days","true",2003-11-12,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,23,681
"Serengeti","Rung'abure","Rung'abure","Rung'abure",676567.277479464,9805911.58415782,0,3603,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-04-26,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,76,2308
"Serengeti","Kisaka","Nyiboko","Nyiboko",665177.954350064,9830198.31769007,0,361,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-10-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,22,653
"Serengeti","Rung'abure","Rung'abure","Rung'abure",679819.106073532,9807731.95013814,3603,3619,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-04-27,"0","false",NA,"",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,77,2337
"Serengeti","Rung'abure","Rung'abure","Rung'abure",678956.012106178,9808436.60366372,3623,3622,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","true",2008-04-05,"0","true",2008-08-27,"0",NA,"",3,"","Died","Not applicable","","",TRUE,FALSE,80,2431
"Serengeti","Rung'abure","Rung'abure","Rung'abure",678068.448123965,9807980.1099028,3624,3623,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-03-25,"+/- 7 days","true",2008-04-05,"0",1,"Week",3,"Day","Died","Not applicable","","",TRUE,FALSE,76,2287
"Serengeti","Kisaka","Nyiboko","Nyiboko",663878.515578654,9831765.76719925,366,365,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-10-15,"+/- 7 days","true",2003-12-07,"0",6,"Week",NA,"","Tied","Not applicable","","",TRUE,FALSE,24,706
"Serengeti","Kisaka","Nyiboko","Nyiboko",664110.294272039,9832000.32378993,0,366,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-10-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,22,653
"Serengeti","Kisaka","Buchanchari","Buchanchari",662405.029202108,9831346.44133229,0,367,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-08-25,"+/- 7 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,20,602
"Serengeti","Rung'abure","Rung'abure","Rung'abure",676992.422092834,9808843.95192802,0,3679,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2008-05-07,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,77,2319
"Serengeti","Sedeco","Nyamburi","Nyamburi",695893.171225406,9802067.55049366,0,3685,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-07-12,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,79,2385
"Serengeti","Mbalibali","Tamkeri","Tamkeri",697627.940324663,9804870.18267158,0,3686,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-04-09,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,76,2291
"Serengeti","Mbalibali","Tamkeri","Tamkeri",697113.871366358,9805418.65799076,0,3688,"Wildlife: White tailed mongoose","","Not applicable","Yes",TRUE,"Not applicable","false",NA,"","true",2008-03-26,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,75,2277
"Serengeti","Kisaka","Buchanchari","Buchanchari",661510.156726701,9829287.39250716,0,369,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-10-22,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,22,660
"Serengeti","Mbalibali","Tamkeri","Tamkeri",698015.975518449,9804755.91622462,0,3692,"Wildlife: Serval","","Not applicable","Yes",TRUE,"Not applicable","false",NA,"","true",2008-05-29,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,77,2341
"Serengeti","Kenyamonta","Nyagasense","Nyagasense",644128.467142031,9811239.75576859,0,370,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-12-03,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,24,702
"Serengeti","Uwanja wa Ndege","Ngarawani","Ngarawani",680823.331972206,9798182.00364096,0,3703,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-07-11,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,79,2384
"Serengeti","Magange","Magange","Magange",647428.777117051,9808138.02006283,372,371,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-05-15,"+/- 7 days","true",2003-11-15,"+/- 7 days",NA,"",NA,"","Tied then killed","Buried","","",TRUE,FALSE,23,684
"Serengeti","Ikoma","Robanda","Robanda",686459.955280352,9760902.5205616,0,3715,"Wildlife: Wild cat","","Not applicable","Yes",TRUE,"Not applicable","false",NA,"","true",2009-02-15,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,86,2603
"Serengeti","Ikoma","Robanda","Robanda",688111.551134612,9762325.38177834,0,3716,"Domestic dog","","Known","Yes",TRUE,"Vaccinated after bite","true",2008-12-05,"0","true",2009-01-09,"0",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,85,2566
"Serengeti","Magange","Magange","Magange",648293.524551906,9807092.40056762,0,372,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-05-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,17,500
"Serengeti","Sedeco","Mbirikiri","Mbirikili",700098.01016541,9793149.92176725,3780,3722,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-06-20,"+/- 7 days","true",2008-07-31,"0",NA,"",7,"Day","Tied","Not applicable","","",TRUE,FALSE,79,2404
"Serengeti","Sedeco","Bonchugu","Bonchugu",699751.925367533,9794260.51410901,0,3726,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2008-11-15,"0",NA,"",2,"Day","Killed","Not applicable","","",TRUE,FALSE,83,2511
"Serengeti","Sedeco","Bonchugu","Bonchugu",699441.891002455,9793949.37433091,0,3728,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-12-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,84,2541
"Serengeti","Mugumu","Mugumu","Mugumu",686227.912928367,9796910.69762196,3988,3733,"Cat","","Known","Yes",TRUE,"Not vaccinated","true",2009-01-31,"0","true",2009-02-07,"0",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,86,2595
"Serengeti","Sedeco","Bonchugu","Bonchugu",696986.744683141,9790649.60340014,0,3740,"Wildlife: Jackal","","Not applicable","Yes",TRUE,"Not applicable","false",NA,"","true",2009-04-02,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,88,2649
"Serengeti","Sedeco","Bonchugu","Bonchugu",696972.197970451,9794836.22222028,0,3742,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-08-02,"0",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,80,2406
"Serengeti","Sedeco","Bonchugu","Bonchugu",696239.261728787,9794239.47893509,0,3743,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-08-02,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,80,2406
"Serengeti","","","",673808.956551531,9793665.08567825,0,3750,"Cat","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-12-04,"+/- 28 days",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,84,2530
"Serengeti","Sedeco","Bonchugu","Bonchugu",697638.158805469,9789267.66605214,0,3756,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-07-20,"0","true",2008-07-21,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,79,2394
"Serengeti","Sedeco","Mbirikiri","Mbirikili",700315.110817345,9793808.92035675,0,3780,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-06-15,"+/- 28 days","true",2008-06-20,"+/- 7 days",4,"Day",5,"Day","Died","Not applicable","","",TRUE,FALSE,78,2363
"Serengeti","Machochwe","Machochwe","Machochwe",685805.723115685,9817171.95158132,3783,3787,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-08-03,"0","true",2008-08-04,"0",NA,"",3,"Day","Died","Buried","","",TRUE,FALSE,80,2408
"Serengeti","Majimoto","Majimoto","Majimoto",649127.732054628,9816712.91890692,0,3789,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2006-10-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,58,1759
"Serengeti","Kisaka","Borenga","Borenga",667284.181321816,9830828.8893902,0,3790,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-03-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,75,2266
"Serengeti","Mosongo","Kenokwe","Kenokwe",670479.929275286,9793444.58320433,0,3791,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-08-17,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,80,2421
"Serengeti","Mosongo","Kenokwe","Kenokwe",665835.174146499,9792317.25954922,0,3793,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2008-06-03,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,78,2346
"Serengeti","Kenyamonta","Mesaga","Mesaga",649514.588237234,9813943.02775051,0,3796,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-07-24,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,79,2397
"Serengeti","Kenyamonta","Mesaga","Mesaga",648542.332647328,9813366.35819023,0,3797,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2006-11-19,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,59,1784
"Serengeti","Nyamatare","Nyamatare","Nyamatare",657149.802261284,9804358.7266906,0,3799,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2008-08-02,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,80,2406
"Serengeti","Ring'wani","Ring'wani","Ring'wani",655131.706010187,9811094.20294983,0,380,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-04-20,"0","true",2003-11-15,"+/- 7 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,23,684
"Serengeti","Nyamatare","Kemgesi","Kemgesi",656329.105677243,9804031.41110327,0,3801,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-11-11,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,35,1046
"Serengeti","Rung'abure","Rung'abure","Rung'abure",676800.937029745,9807894.24691004,0,3803,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-05-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,77,2317
"Serengeti","Sedeco","Mbirikiri","Mbirikili",701392.665724156,9793986.16827452,0,3806,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2008-09-04,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,81,2439
"Serengeti","Ring'wani","Ring'wani","Ring'wani",653548.343415009,9811021.96791226,380,381,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-11-15,"+/- 7 days","true",2003-11-25,"+/- 7 days",1,"Week",NA,"","Killed","Not applicable","","",TRUE,FALSE,23,694
"Serengeti","Mosongo","Kenokwe","Kenokwe",670154.397454125,9788423.8246421,0,3821,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-12-01,"0","false",NA,"",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,72,2189
"Serengeti","Mosongo","Kenokwe","Kenokwe",665267.621362808,9793670.60825881,0,3822,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2008-02-14,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,74,2236
"Serengeti","Geitasamo","Nyamoko","Nyamoko",681904.34831213,9804638.76467956,0,3825,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-03-12,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,75,2263
"Serengeti","Issenye","Nyamasingisi","Nyamisingisi",645540.327212246,9780996.02863462,0,3826,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2005-11-09,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,47,1409
"Serengeti","Issenye","Nyiberekera","Nyiberekera",649032.714547332,9778764.40432233,0,3827,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2007-05-23,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,65,1969
"Serengeti","Sedeco","Mbirikiri","Mbirikili",702029.577465834,9795094.59657867,3782,3828,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-07-25,"+/- 7 days","true",2008-09-28,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,81,2463
"Serengeti","Uwanja wa Ndege","Ngarawani","Ngarawani",680894.98654017,9796062.86151597,0,3829,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2008-05-15,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,77,2327
"Serengeti","Uwanja wa Ndege","Ngarawani","Ngarawani",679438.602691551,9795893.13786243,3829,3830,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-05-15,"0","true",2008-05-25,"+/- 7 days",3,"Day",1,"Day","Killed","Thrown","","",TRUE,FALSE,77,2337
"Serengeti","Manchira","Rwamchanga","Rwamchanga",691837.501587865,9790972.30611698,0,3833,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-09-16,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,81,2451
"Serengeti","Ring'wani","Ring'wani","Ring'wani",654061.252255095,9810308.12563764,380,384,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-11-15,"+/- 7 days","true",2003-11-25,"+/- 7 days",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,23,694
"Serengeti","Ikoma","Robanda","Robanda",687858.195742965,9762423.49067729,0,3842,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2008-12-04,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,84,2530
"Serengeti","Ikoma","Robanda","Robanda",687367.503060628,9761556.70964729,3842,3845,"Livestock: Cow","","Known","Yes",TRUE,"Not vaccinated","true",2008-12-05,"0","false",NA,"",NA,"",NA,"","Alive","Not applicable","","",FALSE,FALSE,85,2559
"Serengeti","Ikoma","Robanda","Robanda",686539.657336404,9763158.26678301,3842,3846,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-12-05,"0","false",NA,"",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,85,2559
"Serengeti","Ring'wani","Ring'wani","Ring'wani",653780.536309453,9811537.41228457,380,385,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-11-15,"+/- 7 days","true",2003-11-25,"+/- 7 days",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,23,694
"Serengeti","Kyambahi","Nyichoka","Nyichoka",671330.394164592,9783786.49174869,3849,3850,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-11-04,"0","false",NA,"",NA,"",4,"Day","Killed","Thrown","","",TRUE,FALSE,72,2162
"Serengeti","Natta","Makundusi","Makundusi",667840.298721733,9778429.40876007,0,3851,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2005-09-12,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,45,1351
"Serengeti","Mbalibali","Tamkeri","Tamkeri",697990.499367011,9804273.21145168,0,3852,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2008-11-23,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,83,2519
"Serengeti","Kisangura","Kisangura","Kisangura",694648.399922914,9796489.93114307,3857,3856,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-10-21,"0","true",2008-11-13,"0",NA,"",2,"Day","Killed","Not applicable","","",TRUE,FALSE,83,2509
"Serengeti","Kisangura","Kisangura","Kisangura",695553.460173002,9796337.64463858,3857,3858,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-10-22,"0","true",2008-11-28,"0",NA,"",NA,"","Tied then killed","Buried","","",TRUE,FALSE,83,2524
"Serengeti","Kisangura","Kisangura","Kisangura",694164.663829634,9798327.33483489,3857,3862,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-10-22,"0","true",2008-11-14,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,83,2510
"Serengeti","Kisangura","Kisangura","Kisangura",693891.887903892,9798167.56302795,3857,3863,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2008-10-22,"0","true",2008-11-05,"+/- 7 days",20,"Day",NA,"","Died","Thrown","","",TRUE,FALSE,83,2501
"Serengeti","Ikoma","Robanda","Robanda",688052.901647072,9762738.67981934,3875,3876,"Livestock: Goat","","Known","Yes",TRUE,"Not vaccinated","true",2008-12-17,"0","true",2009-01-07,"0",NA,"",NA,"","Killed","Consumed","","",FALSE,FALSE,85,2564
"Serengeti","Nyamoko","Kwitete","Kwitete",676645.384978976,9796095.12195556,0,3877,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2008-11-25,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,83,2521
