"dogsVax","dogsImmune","vc","immunity"
12.3288436843646,0.144923540998969,9.26523021677389e-05,1.08911265773318e-06
11.7325569854053,0.13413605433826,8.79155920909648e-05,1.00512195700932e-06
11.165109797795,0.124151541905566,8.3420991201486e-05,9.27607956618617e-07
10.6251072934817,0.114910233744166,7.9156126917878e-05,8.56071265463492e-07
10.1112221055177,0.106356808916497,7.51092588152962e-05,7.90050995251994e-07
9.6221910652921,0.0984400643382613,7.12692463327273e-05,7.29121792191318e-07
9.15681209756661,0.091112608263089,6.76255181295512e-05,6.72891097499273e-07
8.71394126568375,0.0843305765828975,6.41680430071904e-05,6.20996619096207e-07
8.29248995968421,0.0780533702456302,6.08873023159284e-05,5.73103998199324e-07
7.89142222042137,0.0722434122184926,5.77742637710567e-05,5.28904655795937e-07
7.5097521930954,0.0668659225418039,5.48203566063811e-05,4.88113805130158e-07
7.14654170394775,0.0618887101268734,5.20174479967955e-05,4.50468617406242e-07
6.80089795415911,0.057281980051551,4.93578206851146e-05,4.15726528898102e-07
6.47197132528252,0.0530181551998692,4.6834151751669e-05,3.83663678564864e-07
6.15895329081705,0.0490717111780654,4.4439492468303e-05,3.54073466112467e-07
5.86107442878856,0.0454190235187475,4.21672491813986e-05,3.26765221216733e-07
5.57760253045237,0.0420382262585259,4.00111651713729e-05,3.01562975338977e-07
5.30784080046887,0.0389090810425187,3.79653034387825e-05,2.78304328225691e-07
5.05112614412792,0.0360128559721582,3.60240303697127e-05,2.56839401793459e-07
4.80682753741197,0.0333322134710446,3.41820002355467e-05,2.37029874662818e-07
4.57434447589138,0.0308511064975863,3.24341404845021e-05,2.18748091124043e-07
4.35310549863911,0.0285546824831247,3.07756377844985e-05,2.01876238797047e-07
4.14256678353667,0.0264291944204938,2.92019247789836e-05,1.86305589689852e-07
3.9422108105182,0.0244619185707655,2.77086675193071e-05,1.71935799768305e-07
3.75154508946712,0.0226410782955519,2.62917535390867e-05,1.58674262526422e-07
3.57010094963816,0.020955773558904,2.49472805377803e-05,1.4643551239445e-07
3.39743238762931,0.0193959156767871,2.36715456423475e-05,1.35140674142618e-07
3.23311497107174,0.017952166923525,2.24610352174762e-05,1.24716954734722e-07
3.07674479534301,0.0166158846336814,2.13124151963564e-05,1.15097174359011e-07
2.92793749073894,0.0153790694647572,2.02225219054134e-05,1.06219333616114e-07
2.78632727766389,0.0142343175109916,1.91883533577712e-05,9.80262140765525e-08
2.65156606751687,0.0131747759816053,1.82070609915055e-05,9.04650096352857e-08
2.52332260706346,0.0121941021781657,1.72759418299669e-05,8.34869862890123e-08
2.40128166419034,0.0112864255255007,1.63924310426166e-05,7.70471681450084e-08
2.28514325304093,0.0104463124288693,1.55540948859179e-05,7.11040476391816e-08
2.17462189662753,0.0096687337470123,1.47586240048685e-05,6.56193180969241e-08
2.06944592510726,0.00894903468637045,1.40038270767554e-05,6.05576269142296e-08
1.96935680799712,0.00828290693624782,1.32876247796493e-05,5.58863477693252e-08
1.87410851868652,0.00766636287811369,1.2608044069052e-05,5.15753703976254e-08
1.78346692968525,0.00709571171465365,1.19632127469567e-05,4.75969065759218e-08
1.69720923712047,0.00656753737567161,1.13513543083821e-05,4.3925311066109e-08
1.61512341306796,0.00607867806858172,1.07707830512093e-05,4.05369163650919e-08
1.5370076843714,0.00562620735107394,1.02198994358694e-05,3.74098801964289e-08
1.46267003666878,0.00520741661264912,9.69718568211973e-06,3.45240447613329e-08
1.39192774240659,0.00481979886015362,9.20120159079701e-06,3.18608068423804e-08
1.32460691168164,0.00446103371024896,8.73058057905467e-06,2.94029979231819e-08
1.26054206480659,0.00412897349897777,8.28402591817918e-06,2.71347735517695e-08
1.19957572554835,0.00382163042527408,7.8603071636361e-06,2.50415112349994e-08
1.14155803403961,0.00353716465145546,7.45825676752602e-06,2.31097162062075e-08
1.08634637841199,0.00327387328946355,7.07676686413169e-06,2.13269344590709e-08
1.03380504424525,0.00303018020692154,6.71478621971376e-06,1.96816724874281e-08
0.98380488097104,0.00280462659198506,6.37131733816419e-06,1.8163323214003e-08
0.936222984411007,0.00259586222050503,6.04541371455488e-06,1.67620976308425e-08
0.890942394669065,0.00240263737322548,5.73617722902595e-06,1.54689617110677e-08
0.847851808635127,0.00222379535463047,5.44275567384374e-06,1.42755781854929e-08
0.806845306393652,0.00205826556865598,5.16434040682521e-06,1.31742528090027e-08
0.767822090864494,0.00190505710981608,4.90016412467261e-06,1.21578847704978e-08
0.730686240036063,0.00176325283137813,4.64949875009214e-06,1.12199209269144e-08
0.695346471181777,0.00163200385507769,4.41165342688346e-06,1.03543135664498e-08
0.661715916480221,0.00151052448950655,4.18597261748351e-06,9.55548142886734e-09
0.62971190948748,0.00139808752675429,3.97183429773019e-06,8.81827373173075e-09
0.599255781936782,0.00129401988914755,3.76864824387863e-06,8.13793697078486e-09
0.570272670365945,0.00119769860002744,3.57585440715667e-06,7.51008428056917e-09
