id_case,id_biter,x_coord,y_coord,owned,date_symptoms,days_uncertain
8301,0,667075.290533597,9811791.45296566,FALSE,2013-07-08,0
8305,0,644239.319057735,9821940.12676962,FALSE,2013-01-14,0
8308,8307,640589.871840164,9820438.51748979,TRUE,2011-07-15,7
8309,8307,640707.239536182,9821254.05683633,TRUE,2011-07-25,7
8311,0,652510.873362408,9822288.46607828,FALSE,2013-01-06,0
8313,8312,659462.793392538,9826009.46148887,TRUE,2013-07-26,0
8318,0,658538.796437838,9804638.23498695,TRUE,2013-05-02,0
8328,0,657519.619209445,9802653.88890835,TRUE,2013-05-25,0
8360,0,699016.181431097,9793161.84857381,FALSE,2013-06-01,0
8365,0,695834.822551539,9793842.56368092,FALSE,2012-02-15,0
8408,0,677869.050230986,9808895.17876076,FALSE,2013-06-15,0
8427,8410,672173.961668963,9805342.00417456,TRUE,2012-08-15,7
8434,0,668056.749827631,9808733.28589995,FALSE,2013-03-02,0
8439,0,672967.603690348,9806660.23855392,FALSE,2013-02-19,0
8443,0,668155.137546615,9809731.45177561,FALSE,2013-08-07,0
8445,0,682577.645065496,9814787.70301021,TRUE,2011-12-26,0
8448,0,682405.305850562,9815664.93523671,FALSE,2013-05-22,0
8450,8445,683169.239576529,9817192.00019872,TRUE,2012-01-08,0
8451,0,682502.67178306,9813780.85850408,FALSE,2013-02-20,0
8459,8451,680384.687111383,9814393.90597871,TRUE,2013-05-01,7
8461,8460,681706.89147066,9814017.75870056,TRUE,2013-04-17,0
8468,0,673301.868791068,9806195.56121601,FALSE,2013-02-19,0
8480,0,669702.264483376,9808125.54787619,FALSE,2011-09-18,0
8481,8480,668934.270473021,9808550.31589519,TRUE,2011-11-22,0
8482,0,670561.298315095,9808075.20137322,TRUE,2012-04-05,7
8483,0,670451.516908843,9807882.92959895,FALSE,2012-01-23,0
8484,0,670016.878011273,9807602.00546671,FALSE,2011-12-30,0
8485,8484,669844.54638754,9807414.64641865,TRUE,2012-01-15,7
8486,0,670067.479081093,9808786.92702842,TRUE,2010-12-31,0
8487,0,670140.17630739,9806430.80238378,FALSE,2012-07-15,0
8488,8487,669618.832033573,9806655.49295707,TRUE,2012-08-05,7
8490,0,689528.230483158,9809291.51717177,TRUE,2013-06-09,0
8493,0,691796.058141869,9802814.63419471,FALSE,2013-07-18,0
8496,0,696524.832778545,9792738.69392066,FALSE,2013-08-13,0
8523,0,698699.084216514,9794036.38823802,FALSE,2013-08-17,0
8528,0,699808.959575897,9793596.48630643,FALSE,2012-11-06,0
8532,8528,699905.740988018,9794458.20155481,TRUE,2012-11-15,28
8533,8528,699572.468977464,9794965.45111968,TRUE,2012-11-15,28
8539,0,648325.165082007,9778369.44254172,FALSE,2013-08-14,0
8542,8546,693222.636970783,9800837.65422463,TRUE,2013-09-06,0
8689,7971,671999.677150284,9794027.37102712,TRUE,2012-11-15,7
8691,8665,673210.190234665,9793930.81798051,TRUE,2011-08-15,7
8695,0,692373.828324375,9801473.04042397,FALSE,2013-11-06,0
10065,0,671986.596228048,9795238.51427688,FALSE,2011-05-15,7
8698,0,688379.359905516,9818219.52659618,FALSE,2013-10-07,0
8700,8698,686927.921667016,9817940.66217177,TRUE,2013-11-06,0
8707,8698,687047.520404605,9818449.1920171,TRUE,2013-10-16,0
8714,0,669817.360473935,9815317.25247249,FALSE,2012-11-14,0
8718,0,671837.211568626,9817366.80206781,FALSE,2013-10-07,0
8745,0,680836.998872189,9815215.16527017,FALSE,2013-03-27,0
8746,8745,680355.310610489,9813244.10365009,TRUE,2013-10-15,0
8747,8745,681473.744301119,9813912.99710003,TRUE,2013-10-15,14
8756,8751,680595.287218013,9814050.17465113,TRUE,2013-05-14,0
8761,8758,680428.957238413,9814240.0630656,TRUE,2013-04-22,0
8762,8758,680674.978554334,9813771.28666493,TRUE,2013-07-30,0
8763,0,649983.197362054,9819390.3390602,FALSE,2014-05-05,0
8770,0,651145.685903786,9819870.02065106,FALSE,2014-05-03,0
8771,0,652485.08367115,9821051.72329172,FALSE,2014-03-22,0
8776,8771,651243.474778246,9821293.75053163,TRUE,2014-04-27,0
8780,0,651949.365330258,9821374.90243939,FALSE,2014-04-17,0
8781,0,651478.722608183,9825568.84911472,FALSE,2014-04-29,0
8795,0,652735.003191005,9824134.25242264,TRUE,2014-03-25,0
8799,0,648140.469462749,9824256.75346543,FALSE,2014-04-08,0
8818,0,653236.033972649,9820797.53471534,FALSE,2014-02-28,0
8824,0,654321.530960542,9822248.30646716,TRUE,2014-03-08,0
8825,8824,653301.274352283,9820623.66151154,TRUE,2014-05-08,0
8826,8818,654346.899502549,9821830.56901211,TRUE,2014-03-08,0
8865,8864,646541.409417364,9801970.82328469,TRUE,2013-12-17,0
8899,0,652226.265960645,9818537.78702119,TRUE,2013-10-11,0
8901,0,660631.648994123,9804888.55299254,FALSE,2014-01-06,0
8908,0,657856.008941759,9804361.94246873,TRUE,2014-01-14,0
8909,0,657892.064126737,9809744.84658477,TRUE,2014-01-18,0
8910,0,692900.373197464,9792627.01509241,FALSE,2013-11-29,0
8914,0,685300.197580846,9793927.30458669,TRUE,2014-02-17,0
8924,0,665652.731236891,9832564.43559696,FALSE,2014-03-06,0
8937,0,686350.439767596,9816503.50763421,FALSE,2014-04-16,0
8938,8937,687259.225896847,9816668.67438633,TRUE,2014-04-25,0
8941,8938,687333.885506404,9815726.88739099,TRUE,2014-04-29,0
8942,0,683828.772026402,9813906.39623537,TRUE,2014-04-07,0
8944,0,687788.178097834,9817076.4778028,FALSE,2014-04-11,0
8945,8944,687498.686416517,9817544.13743436,TRUE,2014-04-27,0
8954,8953,702192.049183821,9799054.84095933,TRUE,2013-12-15,28
8958,8957,686655.979563741,9812472.94520859,TRUE,2014-04-28,0
8960,8959,688543.454520052,9815106.31145026,TRUE,2014-05-01,0
8961,8959,688392.074259367,9815490.91879189,TRUE,2014-05-04,0
8963,0,688560.123259326,9811547.82098238,FALSE,2014-05-02,0
8967,8966,664713.778098506,9793500.04149366,TRUE,2014-05-05,0
8970,0,689624.275608981,9812277.13242469,TRUE,2014-05-03,0
8973,0,689800.348237063,9814522.11313555,FALSE,2014-05-02,0
8978,0,690658.792024471,9815183.15760844,TRUE,2014-04-19,0
8987,8978,690401.823559492,9815419.1310893,TRUE,2014-05-04,0
8989,0,689470.661496624,9814772.18870409,FALSE,2014-04-10,0
8990,0,691328.130246802,9811637.25062944,TRUE,2006-06-03,0
8993,0,678642.779594942,9799613.58198131,FALSE,2014-05-20,0
8997,0,687574.374676243,9797731.40855441,FALSE,2014-05-27,0
9001,0,686011.161383194,9763960.38057364,FALSE,2014-06-13,0
9002,0,687061.84504083,9761542.07863077,TRUE,2014-06-10,0
9005,0,686128.679242401,9762304.7448742,TRUE,2014-06-18,0
9018,9002,684933.173244523,9761486.40783578,TRUE,2014-07-05,0
9022,0,687840.683571456,9797195.80952179,FALSE,2014-04-13,0
9023,9022,686702.414401269,9796985.7367697,TRUE,2014-04-20,0
9047,0,685346.210457741,9815156.62663123,FALSE,2014-04-27,0
9049,0,661464.657149858,9774952.48166361,FALSE,2013-03-03,0
9050,0,679972.4483519,9794225.93890072,FALSE,2004-11-15,0
9051,0,661636.992196941,9775982.00323088,FALSE,2002-01-15,28
9065,0,681979.888719912,9787688.81532491,FALSE,2013-09-14,0
9069,0,694230.325776503,9793446.82005,FALSE,2013-09-20,0
9086,0,647877.322232445,9822968.35670911,TRUE,2013-10-05,0
9087,0,647516.293985864,9822295.37418543,TRUE,2013-10-06,0
9088,0,651729.959792109,9819773.8910551,FALSE,2013-08-07,0
9091,9088,655126.698846145,9820176.08201654,TRUE,2013-08-14,0
9097,0,661104.549826248,9810113.15872754,TRUE,2013-10-14,0
9110,0,689518.688546268,9816516.43733886,FALSE,2013-10-11,0
9111,9110,688316.780251691,9816329.34550867,TRUE,2013-10-23,0
9119,0,701899.156589353,9799314.23942473,FALSE,2013-10-07,0
9121,0,701280.67314043,9793547.84937328,FALSE,2013-10-26,0
9130,9121,700375.296672186,9792292.59029227,TRUE,2013-11-12,0
9132,0,699778.081052185,9793549.0676203,FALSE,2013-09-28,0
9138,0,698238.486153971,9792694.0380864,TRUE,2013-11-07,0
9156,0,693592.496225931,9806955.06586421,FALSE,2013-11-15,7
9165,9167,677785.487154897,9816713.84751792,TRUE,2012-08-10,0
9166,9167,678928.59633493,9816159.31515624,TRUE,2012-08-14,0
9167,0,678969.196012176,9817426.11615821,FALSE,2012-08-07,0
9169,0,677862.016423897,9820159.72736941,FALSE,2012-12-28,0
9173,9169,677783.355111548,9820846.94375515,TRUE,2013-08-01,0
9174,0,676802.104210171,9819173.97813924,FALSE,2012-02-15,0
9175,9174,676532.835767051,9818403.6078153,TRUE,2012-03-15,0
9176,9174,677269.311488052,9819637.80906078,TRUE,2012-03-07,0
9184,9183,680956.216692735,9814940.25377606,TRUE,2013-04-03,0
9185,9183,680240.895954237,9814274.59354655,TRUE,2013-04-10,0
9187,0,660334.485590303,9814638.47332508,TRUE,2013-02-05,0
9192,0,652085.279106038,9819531.40367059,TRUE,2013-10-08,0
9194,0,654767.837689895,9822782.06811892,TRUE,2013-11-28,0
9216,0,651502.805093279,9830147.12562068,TRUE,2013-11-14,0
9237,0,688420.721673725,9799304.56074798,TRUE,2014-01-19,0
9280,0,695844.374306827,9791892.65744078,FALSE,2006-12-22,0
9327,0,690040.348775678,9814625.36844012,TRUE,2014-04-19,0
9347,0,675740.437486571,9797940.4876992,FALSE,2013-12-08,0
9349,9347,674369.893120498,9797174.66192747,TRUE,2013-12-22,0
9350,9349,674875.517697436,9796925.57896263,TRUE,2014-01-05,0
9351,9349,674813.501557698,9797872.5534031,TRUE,2014-01-05,0
9352,0,676442.865503308,9797909.54790426,FALSE,2011-11-15,0
9353,0,650942.194329106,9819621.2732272,FALSE,2014-05-05,0
9360,0,652628.809024909,9822044.76364012,FALSE,2014-03-23,0
9365,9360,651793.112817678,9820677.7025062,TRUE,2014-04-27,0
9423,0,677452.970173061,9807958.42302862,FALSE,2014-05-19,7
9424,9423,677268.210763894,9808356.43298916,TRUE,2014-10-06,0
9428,9424,676865.677469044,9806237.13606784,TRUE,2014-10-11,0
9430,9428,676486.01045442,9807942.21824725,TRUE,2014-10-27,0
9442,9451,676522.019384653,9806892.93805914,TRUE,2014-10-18,0
9450,0,676287.954300639,9806730.54535667,FALSE,2014-09-08,0
9451,9450,675161.031857595,9806832.93066945,TRUE,2014-10-10,0
9455,9451,675367.149131761,9807371.47284517,TRUE,2014-10-17,0
9456,9451,675842.423352998,9806996.40547434,TRUE,2014-11-06,0
9568,0,681983.557472374,9812011.73659134,FALSE,2014-08-28,0
9572,9568,683045.445318702,9812652.93993502,TRUE,2014-10-05,7
9575,9574,682834.793040118,9812222.9239978,TRUE,2014-10-09,0
9576,0,681288.204997049,9815709.85710988,FALSE,2014-09-03,0
9577,9576,681104.952793305,9815940.19462116,TRUE,2014-09-17,0
9578,9577,679907.444050738,9815254.91714332,TRUE,2014-09-25,0
9579,0,681645.708917332,9815512.53374908,FALSE,2014-08-16,0
9580,9579,681010.970717919,9815162.02727807,TRUE,2014-10-25,0
9583,9580,681094.49601799,9815454.04896647,TRUE,2014-11-06,0
9589,0,675687.101140288,9798518.20433346,FALSE,2014-07-31,0
9592,0,688690.446096151,9817240.41905051,FALSE,2014-05-09,0
9662,9558,679726.136147625,9808296.95898523,TRUE,2014-10-30,0
9697,0,697728.800183599,9804284.86253968,FALSE,2015-01-10,0
9708,0,696134.001762346,9805063.54480615,FALSE,2015-02-12,0
9710,9709,683581.105410614,9813824.83967117,TRUE,2015-01-15,0
9711,9709,683275.419694864,9815318.08525094,TRUE,2015-01-25,0
9712,0,684773.70459589,9814868.17590057,TRUE,2015-03-01,0
9719,0,679432.418831751,9818228.61492786,TRUE,2014-11-01,0
9721,0,679959.796611392,9809980.89323054,TRUE,2015-01-01,0
9722,9721,679088.346470642,9811674.25537274,TRUE,2015-01-06,0
9724,0,680668.433324058,9810140.81958817,TRUE,2015-01-12,0
9726,0,683558.443822125,9810330.11213046,TRUE,2014-11-05,0
9728,0,682037.496202661,9803758.46407956,FALSE,2015-01-15,0
9729,9728,681657.442706673,9803186.22322075,TRUE,2015-01-26,0
9731,0,681402.704186858,9808847.9213348,TRUE,2015-01-13,0
9732,0,680286.108800219,9810864.63195842,FALSE,2015-01-18,0
9733,9732,680054.059792319,9809886.55848627,TRUE,2015-01-25,0
9735,10063,676926.548712966,9806746.95340872,TRUE,2015-02-23,0
9737,0,701610.572669198,9798322.41532636,TRUE,2014-12-07,0
9738,9737,701630.463602897,9797087.89953345,TRUE,2015-01-01,0
9741,0,700821.904870205,9792976.24210694,TRUE,2015-01-04,0
9742,9741,700972.681707063,9793409.67589902,TRUE,2015-01-11,0
9745,9741,701661.478019941,9792445.96611287,TRUE,2015-01-11,0
9750,9741,701230.260885623,9792799.78227516,TRUE,2015-01-11,0
9755,0,698861.739711371,9789602.45837081,FALSE,2015-01-28,0
9758,0,703102.435535975,9799675.81747704,FALSE,2014-12-08,0
9770,9758,702567.52009934,9799743.88680528,TRUE,2014-12-24,0
9772,0,702919.927363805,9800639.29668522,TRUE,2014-12-07,0
9785,0,673158.593940272,9805470.66729178,TRUE,2014-10-02,0
9803,0,682911.166931566,9812290.19350321,FALSE,2014-08-14,0
9810,9803,681652.934103795,9812203.35410283,TRUE,2014-11-10,0
9815,9803,682117.949548389,9812136.05120038,TRUE,2014-08-18,0
1,0,691023.028349866,9798858.56174737,FALSE,2003-05-30,0
10,0,700808.620535679,9801177.82195903,TRUE,2003-04-08,0
1000,889,683586.532063394,9804794.17770742,TRUE,2004-08-28,0
1001,0,682414.104159668,9805039.83145963,TRUE,2004-05-18,0
1002,1001,682682.300523135,9803615.11651996,TRUE,2004-06-02,0
1007,0,671180.992808079,9803037.56838921,FALSE,2004-07-05,7
1008,1007,670781.973992759,9804422.72823798,TRUE,2004-07-25,7
1009,1007,670374.406857701,9804084.5559368,TRUE,2004-07-25,7
1011,1007,668323.846514654,9803779.13697147,TRUE,2004-07-25,7
1012,1007,669674.704803472,9805167.58629763,TRUE,2004-07-25,7
1013,1011,667839.05113753,9804529.16961247,TRUE,2004-08-05,7
1017,0,678203.142683423,9805918.27872648,FALSE,2004-04-05,7
1019,0,678561.822476721,9809859.0813244,TRUE,2004-07-15,28
102,0,687050.011145489,9793512.04270321,TRUE,2003-07-29,0
1023,0,693163.32438922,9794833.66134044,FALSE,2004-09-11,0
1033,0,698809.107612705,9791446.08799777,FALSE,2004-09-12,0
1036,1038,697944.507619432,9793473.86391992,TRUE,2003-07-15,28
1037,1038,698297.743681418,9793453.88136497,TRUE,2003-07-15,28
1038,0,698585.079630903,9794478.58175654,FALSE,2003-06-15,28
1039,0,684842.635560544,9783606.40771715,FALSE,2004-09-12,0
104,0,687137.95482153,9793402.40519623,FALSE,2003-08-01,0
1040,0,670181.393044222,9795398.83890545,TRUE,2004-09-09,0
1044,0,691590.570540751,9798166.14140101,FALSE,2003-07-25,7
105,157,689516.10956837,9798932.2805286,TRUE,2003-07-26,0
1058,0,655059.339001916,9784460.82013309,TRUE,2003-09-22,0
106,0,699336.562561082,9793662.86564138,TRUE,2003-08-02,0
1063,0,677072.918863876,9787552.49498931,TRUE,2003-09-25,0
1064,0,661349.505340497,9788193.2032304,FALSE,2003-06-14,0
1066,0,662442.441427469,9786313.13898514,TRUE,2003-03-03,0
1067,1066,663157.728023682,9785462.71314851,TRUE,2003-03-15,7
1069,0,666520.812907775,9786711.54281566,FALSE,2002-03-31,0
1071,0,662111.219714599,9788573.94195514,FALSE,2003-09-26,0
1079,0,685862.590594023,9820755.30758798,TRUE,2003-08-19,0
1081,0,689117.641694161,9813823.32780904,TRUE,2003-03-15,28
1082,1081,689883.543259247,9814374.80514211,TRUE,2003-09-08,0
1088,1082,688678.644311668,9814521.94081381,TRUE,2003-09-25,7
1094,0,691116.170287526,9811397.95978085,FALSE,2003-09-30,0
1096,1097,651393.21671371,9780257.11148659,TRUE,2003-10-25,0
1097,0,651793.688767095,9778835.91873021,TRUE,2003-10-10,0
1098,0,683626.275700825,9819831.61468326,TRUE,2003-10-17,0
1099,0,682095.054324893,9799378.63867018,FALSE,2003-10-25,0
11,0,690544.693014927,9815839.58101686,FALSE,2003-01-29,0
1100,0,672272.556793433,9796460.30648496,FALSE,2003-11-15,0
1101,0,679981.042259654,9798503.27404055,FALSE,2003-11-11,0
1104,1105,663341.465401028,9812734.92351413,TRUE,2003-11-16,0
1105,0,664303.067887698,9813246.52322201,FALSE,2003-11-05,7
112,0,699042.576357355,9792109.42966575,FALSE,2003-02-17,0
1120,0,690663.154760553,9797052.65031688,FALSE,2003-12-14,0
1121,0,690868.813471055,9797794.96512601,TRUE,2003-10-05,7
1122,1121,690539.957875969,9796955.21100137,TRUE,2003-11-05,7
1124,1125,690000.725219727,9797723.53570233,TRUE,2003-05-15,7
1125,0,690103.851299503,9797496.47858762,FALSE,2003-05-05,7
1130,1131,679177.825817189,9807122.01420919,TRUE,2003-12-31,7
1133,0,680204.782130857,9790117.16647572,FALSE,2004-09-21,0
1135,0,680895.087577393,9789055.44924353,FALSE,2003-12-28,0
1137,0,678669.60657208,9790149.79593112,FALSE,2003-12-31,0
1138,1153,670477.243858984,9814598.48778574,TRUE,2004-01-13,0
1153,1154,670332.260775926,9813033.17966405,TRUE,2003-11-25,7
1154,0,669706.532287221,9812044.98032461,TRUE,2003-11-05,7
1155,0,684992.497251309,9798154.23559042,FALSE,2004-01-15,0
1158,0,681393.030127743,9799591.96034248,TRUE,2004-01-23,0
1159,457,697706.122726574,9793934.11435482,TRUE,2004-01-25,7
1160,218,651814.845032782,9800925.35135416,TRUE,2004-01-15,28
1161,0,648979.884091247,9802800.2324734,FALSE,2003-10-15,7
1162,0,655395.025945404,9802703.6620733,FALSE,2004-02-08,0
117,0,698360.356388601,9791425.28934883,FALSE,2003-01-25,0
1170,0,648111.970247792,9795603.13004489,FALSE,2003-09-18,0
1171,0,647771.140477246,9796202.87356293,TRUE,2003-07-30,0
1172,0,681645.361952951,9814604.95979473,TRUE,2004-02-06,0
1177,0,681989.039517283,9811770.06642495,FALSE,2004-01-13,0
1178,0,679027.098038767,9811114.55030421,FALSE,2003-10-05,7
1179,0,678627.055776935,9810950.37257547,TRUE,2004-01-14,0
118,0,698034.853229966,9792047.63372358,FALSE,2003-01-15,7
1180,0,679457.336327225,9811622.48622269,FALSE,2003-11-15,28
1181,1178,679684.744615176,9811386.99282248,TRUE,2003-10-25,7
1182,1181,678632.652050418,9809630.73808382,TRUE,2004-02-14,0
1184,0,676415.803396111,9810513.09149524,FALSE,2003-12-09,0
1185,0,685148.313558233,9819853.84109076,FALSE,2003-12-29,0
1186,0,690118.088636691,9814502.7166557,FALSE,2003-11-05,7
1187,1186,689066.249496447,9815077.33502551,TRUE,2003-11-08,7
1189,1187,690428.63056078,9814633.37292182,TRUE,2003-11-17,0
1192,1194,685411.86564454,9811346.96486466,TRUE,2004-02-05,0
1193,1194,685827.244949445,9810545.10523718,TRUE,2004-02-07,0
1194,0,686685.024131938,9809629.5324393,FALSE,2004-01-07,0
1197,502,672484.888714074,9816912.89386545,TRUE,2004-02-10,0
1198,502,672967.204455088,9818036.79256999,TRUE,2004-02-05,7
1200,502,672030.920149547,9817410.41485462,TRUE,2004-01-25,7
1207,1209,673101.274467435,9817999.21435359,TRUE,2004-01-29,0
1209,0,673240.498961236,9818044.25504729,TRUE,2004-01-05,7
1213,1216,672248.790102239,9817363.49805642,TRUE,2003-12-25,7
1214,1216,673033.659003835,9818127.10170599,TRUE,2003-12-25,7
1215,1216,672781.847490158,9817465.3568241,TRUE,2003-12-25,7
1216,0,672676.468306381,9817157.98266849,FALSE,2003-11-25,7
1217,1219,675415.111698893,9812574.91591675,TRUE,2004-02-05,7
1219,0,674862.1720129,9813766.73867377,FALSE,2004-01-05,7
1220,238,676828.473614401,9786755.35649274,TRUE,2004-01-10,0
1228,0,678388.586242328,9792871.34457039,TRUE,2004-01-20,0
1230,0,675721.477240275,9792447.67534966,FALSE,2004-01-21,0
1235,0,677910.258679283,9821882.52503596,TRUE,2003-11-11,0
1236,0,673453.988222942,9802313.01144078,FALSE,2004-03-08,0
1242,0,686945.65692759,9797815.5403675,FALSE,2004-03-16,0
1245,1246,662934.800838793,9786239.21207886,TRUE,2004-03-31,0
1246,0,662960.235357491,9787016.45945374,FALSE,2004-03-16,0
125,0,697458.845504979,9798750.32572569,TRUE,2003-08-04,0
1250,0,689723.472071221,9799147.36754099,FALSE,2004-04-03,0
1251,1252,667877.327415423,9792555.24862701,TRUE,2004-04-01,0
1252,0,669005.042007455,9793378.75307075,FALSE,2004-03-16,0
1253,1254,656512.196281589,9777890.76860681,TRUE,2004-04-22,0
1254,0,655807.701997589,9778670.09146292,FALSE,2003-11-25,7
1259,0,662562.128313759,9810154.04163546,TRUE,2004-04-24,0
1260,0,694096.418928573,9793975.66904994,TRUE,2003-07-05,0
1261,0,663910.292797917,9785348.08656275,FALSE,2004-04-25,7
1262,0,661282.805220557,9786934.1812912,FALSE,2004-03-15,7
1266,0,662829.895295536,9788067.53024325,FALSE,2003-12-15,7
1267,1266,662728.481520446,9787111.37744004,TRUE,2003-12-25,7
127,0,689716.330868112,9796842.01640576,FALSE,2003-07-18,0
1270,0,684620.47053535,9804039.17968283,TRUE,2004-02-08,0
1274,0,653959.999112188,9793590.07746561,TRUE,2004-05-13,0
128,0,654444.649153763,9810861.12045942,TRUE,2003-06-28,0
1287,0,656689.511434202,9808564.59330112,TRUE,2004-05-08,0
129,128,655767.268343827,9813284.76423925,TRUE,2003-07-15,7
1290,1287,656860.32614982,9807780.42342352,TRUE,2004-05-22,0
1294,0,658394.355748303,9809579.79719786,FALSE,2004-05-03,0
1295,0,658604.387810169,9809986.33557221,FALSE,2003-05-12,0
1296,358,667370.99316542,9830812.7076168,TRUE,2003-12-15,7
1298,0,667751.908408758,9830970.68478006,FALSE,2003-10-05,7
1299,0,665772.113958946,9829161.01341652,FALSE,2004-01-15,28
1300,0,643102.768376921,9814781.46836817,TRUE,2004-05-07,0
131,0,649973.95458043,9807333.67586735,FALSE,2003-05-07,0
1319,0,641110.683578084,9809528.89258355,FALSE,2004-05-15,0
132,0,700352.395117272,9802128.82141629,TRUE,2003-07-20,0
1326,0,688541.954153677,9800084.71764021,FALSE,2004-05-20,0
1333,0,702569.513153464,9800364.56825284,TRUE,2004-04-17,0
1338,0,700102.987434357,9803485.8591773,FALSE,2004-03-15,7
1339,1338,701353.561040122,9802592.04693673,TRUE,2004-04-15,7
1341,0,686343.991967495,9803470.01838844,FALSE,2002-10-25,7
1342,0,682980.689140744,9797712.12033507,TRUE,2004-05-31,0
1349,0,684913.614881771,9797016.89909946,FALSE,2004-06-02,0
1350,0,639916.105844855,9809618.69008456,FALSE,2004-06-05,0
1351,0,687760.569048245,9761776.94311358,TRUE,2004-06-05,0
1353,0,675189.441733458,9813699.86582818,FALSE,2004-05-05,7
1354,1353,673407.320622751,9812182.48210186,TRUE,2004-06-10,0
1355,0,699004.417221728,9798141.2657293,FALSE,2004-06-13,0
1356,0,673073.790129762,9814321.68953488,TRUE,2004-04-02,0
1357,1356,671977.243447645,9813324.87367368,TRUE,2004-06-05,7
1359,0,673838.05077923,9813145.45961315,TRUE,2004-04-05,7
1361,0,674241.223399057,9816565.24190622,FALSE,2004-03-04,0
1362,1364,673418.6969329,9813941.28612435,TRUE,2004-03-09,0
1364,0,673527.99567062,9814203.70418211,FALSE,2004-02-25,0
1367,0,680842.08206472,9820916.45334523,FALSE,2004-04-15,7
1368,1367,680408.43141091,9821293.05211643,TRUE,2004-05-15,7
1371,0,680705.585419557,9821497.0182861,FALSE,2004-05-15,7
1372,1367,680039.433275913,9821070.08294551,TRUE,2004-06-10,0
1374,0,679965.960032833,9798106.60640493,FALSE,2004-06-25,0
1379,0,686703.532006645,9815212.239434,FALSE,2004-05-13,0
1380,0,684683.696352658,9795556.62131376,TRUE,2004-07-23,0
1381,1383,678320.122398528,9803754.11556999,TRUE,2004-04-25,7
1382,1383,677896.401595417,9804188.60969611,TRUE,2004-07-26,0
1383,0,677963.242285046,9802977.30133182,FALSE,2004-04-05,7
1388,0,685204.356286118,9798473.13959937,FALSE,2004-07-27,0
1389,0,677183.051256561,9795948.54230748,FALSE,2004-07-15,7
1392,0,678198.303623799,9796525.45147158,FALSE,2004-03-25,7
1393,1392,677451.154491141,9798148.48139605,TRUE,2004-04-05,7
1394,0,676354.163968524,9799127.00893462,TRUE,2004-02-15,7
1398,0,687138.762809048,9796515.84777358,FALSE,2004-09-06,0
14,0,695598.829991193,9805668.61687218,FALSE,2002-02-04,0
1400,0,686960.395766213,9796420.27336918,FALSE,2004-08-09,0
1403,0,653898.737575163,9783611.48429264,TRUE,2004-02-28,0
1404,0,653836.506766804,9784634.40877784,TRUE,2004-02-22,0
1422,0,656716.897987955,9803817.04646109,FALSE,2004-03-07,0
1426,0,662509.318517242,9788007.43943644,TRUE,2004-01-14,0
1429,0,665121.691669751,9790258.74068913,FALSE,2003-12-06,0
1430,1429,666562.489846669,9790200.43708989,TRUE,2003-12-10,0
1431,0,664979.465665346,9789793.21850331,TRUE,2004-01-15,7
1433,0,681818.850332882,9818929.63676921,FALSE,2003-11-25,7
1435,0,683119.59527086,9822482.33928599,TRUE,2003-11-13,0
1440,0,665785.400729781,9808327.01407718,TRUE,2003-11-11,0
1441,0,672540.745212304,9805613.54907822,TRUE,2004-03-25,7
1443,0,674659.127944639,9804974.86732388,TRUE,2004-02-01,0
1444,0,677761.493478395,9802625.37736542,TRUE,2003-12-04,0
1447,514,673919.222427442,9807094.93538835,TRUE,2004-05-20,0
1456,0,679203.165958644,9805171.84874273,TRUE,2004-02-09,0
1457,0,685137.093668854,9798987.57674743,FALSE,2004-11-20,0
1458,1457,686089.796998589,9799905.25583934,TRUE,2004-12-05,7
1459,1458,686631.711620888,9798474.57414085,TRUE,2004-12-22,0
1460,0,685228.545084388,9798381.81888536,FALSE,2004-10-16,0
1461,1460,684606.322523464,9798185.14775197,TRUE,2004-10-25,7
1462,1460,684677.03429449,9797721.11466053,TRUE,2004-10-25,7
1463,0,687826.571399393,9795654.81198497,FALSE,2004-12-02,0
1466,0,679206.965933225,9806188.82246609,FALSE,2004-10-22,0
1469,0,678510.765018834,9807679.29132955,FALSE,2004-11-17,0
1472,0,680994.38736728,9806482.87036824,TRUE,2004-10-07,0
1473,962,676550.729199672,9806073.54043602,TRUE,2004-11-16,0
1474,962,676992.71823269,9806942.80323936,TRUE,2004-09-15,7
1475,1000,683834.35348366,9806564.04746846,TRUE,2004-09-30,0
1479,0,683424.769054326,9806680.77891958,FALSE,2004-12-05,7
1480,0,689001.004759186,9799441.37458793,FALSE,2004-06-15,7
1484,0,686023.385112796,9799465.90769126,FALSE,2004-04-15,28
1485,1484,687342.366340261,9798749.23151753,TRUE,2004-05-15,28
1486,1485,687374.459845636,9799081.97587005,TRUE,2004-06-15,28
1488,0,685442.592065321,9800211.47179754,FALSE,2004-09-05,7
1489,1488,686024.024936842,9800713.27839709,TRUE,2004-10-24,0
1490,0,686060.618298531,9799377.28010493,FALSE,2004-10-05,7
1493,0,687034.266101894,9799922.59806402,TRUE,2004-06-15,7
1494,1493,685585.368115213,9800499.76360111,TRUE,2004-07-25,7
1495,1493,686214.380447849,9799368.86054631,TRUE,2004-07-15,7
1497,0,686181.191198375,9800400.96924007,FALSE,2004-04-15,28
1498,1497,686722.230266161,9799966.31487058,TRUE,2004-05-15,7
1499,0,686102.922977159,9811658.41618193,FALSE,2004-09-28,0
15,10,694001.788209918,9802860.91890799,TRUE,2003-06-18,0
150,0,685418.554393719,9793327.92692057,FALSE,2003-07-05,7
