"cellID","Region","District","Ward","WardID","Village","VillageID"
1943,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1944,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1945,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1946,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1947,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1948,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
1949,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1950,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1951,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1952,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1953,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
1954,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1955,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1956,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
1957,"Mara","Serengeti","Uwanja wa Ndege",27,"Ngarawani",56
1958,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
1959,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
1960,"Mara","Serengeti","Morotonga",15,"Morotonga",51
1961,"Mara","Serengeti","Morotonga",15,"Morotonga",51
1962,"Mara","Serengeti","Morotonga",15,"Morotonga",51
1963,"Mara","Serengeti","Morotonga",15,"Morotonga",51
1964,"Mara","Serengeti","Mugumu",17,"Stendi Kuu",86
1965,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1966,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
1967,"Mara","Serengeti","Kisangura",8,"Kisangura",25
1968,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
1969,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
1970,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
1971,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
1972,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
1973,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
1974,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
1975,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
1976,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1977,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1978,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
1979,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
1980,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
1981,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
1982,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
1983,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
1984,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
1985,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
1986,"Mara","Serengeti","Nyambureti",20,"Monuna",50
1987,"Mara","Serengeti","Nyambureti",20,"Monuna",50
1988,"Mara","Serengeti","Nyambureti",20,"Monuna",50
1989,"Mara","Serengeti","Nyambureti",20,"Monuna",50
1990,"Mara","Serengeti","Nyambureti",20,"Monuna",50
1991,"Mara","Serengeti","Nyambureti",20,"Monuna",50
1992,"Mara","Serengeti","Nyambureti",20,"Monuna",50
1993,"Mara","Serengeti","Mosongo",16,"Mosongo",52
1994,"Mara","Serengeti","Mosongo",16,"Mosongo",52
1995,"Mara","Serengeti","Mosongo",16,"Mosongo",52
1996,"Mara","Serengeti","Mosongo",16,"Mosongo",52
1997,"Mara","Serengeti","Mosongo",16,"Mosongo",52
1998,"Mara","Serengeti","Mosongo",16,"Nyamatoke",62
1999,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2000,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2001,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2002,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2003,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2004,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2005,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2006,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2007,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2008,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2009,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2010,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
2011,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
2012,"Mara","Serengeti","Nyamoko",21,"Kwitete",31
2013,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2014,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2015,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2016,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2017,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2018,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2019,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2020,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2021,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2022,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2023,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2024,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2025,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2026,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2027,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2028,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2029,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2030,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2031,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2032,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2033,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2034,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2035,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
2036,"Mara","Serengeti","Sedeco",26,"Mbirikiri",45
2037,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2038,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2039,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2040,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2041,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2042,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2043,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2044,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2045,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2046,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2047,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2048,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2049,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2050,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2051,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2052,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2053,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2054,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2055,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2056,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2057,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2058,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2059,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2060,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2061,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2062,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2063,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2064,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2065,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2066,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2067,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2068,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2069,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2070,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2071,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2072,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2073,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2074,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2075,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2076,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2077,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2078,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2079,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2080,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2081,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2082,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2083,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2084,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2085,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2086,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2087,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2088,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2089,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2090,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2091,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2092,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2093,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2094,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2095,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2096,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2097,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2098,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2099,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2100,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2101,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2102,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2103,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2104,"Mara","Serengeti","Nyambureti",20,"Nyambureti",63
2105,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2106,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2107,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2108,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2109,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2110,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2111,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2112,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2113,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2114,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2115,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2116,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2117,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2118,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2119,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2120,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2121,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2122,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2123,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2124,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2125,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2126,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2127,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2128,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2129,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2130,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2131,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2132,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2133,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2134,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2135,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2136,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2137,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2138,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2139,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2140,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2141,"Mara","Serengeti","Morotonga",15,"Morotonga",51
2142,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2143,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2144,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2145,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2146,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2147,"Mara","Serengeti","Kisangura",8,"Kebosongo",17
2148,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2149,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2150,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2151,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2152,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2153,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2154,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2155,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2156,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2157,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2158,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2159,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2160,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2161,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2162,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2163,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2164,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2165,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2166,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2167,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2168,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2169,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2170,"Mara","Serengeti","Nyambureti",20,"Monuna",50
2171,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2172,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2173,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2174,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2175,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2176,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2177,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2178,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2179,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2180,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2181,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2182,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2183,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2184,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2185,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2186,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2187,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2188,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2189,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2190,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2191,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2192,"Mara","Serengeti","Uwanja wa Ndege",27,"Kyambahi",32
2193,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2194,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2195,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2196,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2197,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2198,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2199,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2200,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2201,"Mara","Serengeti","Manchira",13,"Misseke",49
2202,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2203,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2204,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2205,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2206,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2207,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2208,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2209,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2210,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2211,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2212,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2213,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2214,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2215,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2216,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2217,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2218,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2219,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2220,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2221,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2222,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2223,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2224,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2225,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2226,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2227,"Mara","Serengeti","Rigicha",23,"Wagete",88
2228,"Mara","Serengeti","Rigicha",23,"Wagete",88
2229,"Mara","Serengeti","Rigicha",23,"Wagete",88
2230,"Mara","Serengeti","Rigicha",23,"Wagete",88
2231,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2232,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2233,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2234,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2235,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2236,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2237,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2238,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2239,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2240,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2241,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2242,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2243,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2244,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2245,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2246,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2247,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2248,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2249,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2250,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2251,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2252,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2253,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2254,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2255,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2256,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2257,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2258,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2259,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2260,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2261,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2262,"Mara","Serengeti","Manchira",13,"Misseke",49
2263,"Mara","Serengeti","Manchira",13,"Misseke",49
2264,"Mara","Serengeti","Manchira",13,"Misseke",49
2265,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2266,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2267,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2268,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2269,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2270,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2271,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2272,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2273,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2274,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2275,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2276,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2277,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2278,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2279,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2280,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2281,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2282,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2283,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2284,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2285,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2286,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2287,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2288,"Mara","Serengeti","Rigicha",23,"Wagete",88
2289,"Mara","Serengeti","Rigicha",23,"Wagete",88
2290,"Mara","Serengeti","Rigicha",23,"Wagete",88
2291,"Mara","Serengeti","Rigicha",23,"Wagete",88
2292,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2293,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2294,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2295,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2296,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2297,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2298,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2299,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2300,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2301,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2302,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2303,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2304,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2305,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2306,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2307,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2308,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2309,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2310,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2311,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2312,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2313,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2314,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2315,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2316,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2317,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2318,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2319,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2320,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2321,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2322,"Mara","Serengeti","Manchira",13,"Misseke",49
2323,"Mara","Serengeti","Manchira",13,"Misseke",49
2324,"Mara","Serengeti","Manchira",13,"Misseke",49
2325,"Mara","Serengeti","Manchira",13,"Misseke",49
2326,"Mara","Serengeti","Manchira",13,"Misseke",49
2327,"Mara","Serengeti","Manchira",13,"Misseke",49
2328,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2329,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2330,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2331,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2332,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2333,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2334,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2335,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2336,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2337,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2338,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2339,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2340,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2341,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2342,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2343,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2344,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2345,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2346,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2347,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2348,"Mara","Serengeti","Rigicha",23,"Wagete",88
2349,"Mara","Serengeti","Rigicha",23,"Wagete",88
2350,"Mara","Serengeti","Rigicha",23,"Wagete",88
2351,"Mara","Serengeti","Rigicha",23,"Wagete",88
2352,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2353,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2354,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2355,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2356,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2357,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2358,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2359,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2360,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2361,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2362,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2363,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2364,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2365,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2366,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2367,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2368,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2369,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2370,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2371,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2372,"Mara","Serengeti","Kyambahi",9,"Nyanungu",72
2373,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2374,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2375,"Mara","Serengeti","Kyambahi",9,"Bokore",2
